canonical_smiles,standard_value
[H]c1c([H])c([H])c(-c2nnc(-c3c([H])c([H])c(N([H])C(=O)C([H])([H])C([H])([H])c4nc5c([H])c([H])c([H])c([H])c5c(=O)n4[H])c([H])c3[H])o2)c([H])c1[H],1.0
[H]Oc1c([H])c([H])c(C([H])([H])C([H])([H])N([H])c2c([H])c(C([H])([H])[H])nn3c([H])nnc23)c([H])c1[H],1.0
[H]c1c([H])c([H])c2c(sc3c(=O)n([H])c4c([H])c([H])c([H])c([H])c4c32)c1[H],1.0
[H]c1c([H])c([H])c(-c2c([H])c3c(sc4c([H])c([H])c([H])c([H])c43)c(=O)n2[H])c([H])c1[H],1.0
[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1nc2c(sc3c([H])c([H])c([H])c([H])c32)c(=O)n1[H],1.0
[H]c1c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c([H])c1-c1nc2c(sc3c([H])c([H])c([H])c([H])c32)c(=O)n1[H],1.0
[H]c1nc([H])c(-c2c([H])c([H])c(N3C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])c(N2C([H])([H])C([H])([H])C3(C(=O)N([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1Cl,0.0
[H]c1nc([H])c(-c2c([H])c([H])c(-c3c([H])nn(C([H])([H])[H])c3[H])c([H])c2[H])c(N2C([H])([H])C([H])([H])C3(C(=O)N([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1Cl,0.0
[H]c1c(OC([H])([H])[H])c([H])c2c(=O)n(C([H])([H])[C@]3([H])C([H])([H])C([H])([H])[C@@]([H])(C(=O)N4C([H])([H])C([H])([H])N(C(=O)C([H])([H])OC([H])([H])[H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])c(=O)n(C([H])([H])[H])c2c1[H],0.0
[H]c1nc(-c2noc(C([H])([H])C([H])([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3N3C(=O)N([H])C(=O)C([H])([H])C3([H])[H])n2)c([H])c([H])c1[H],0.0
[H]c1nn(-c2c([H])c([H])c(C([H])([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3N3C(=O)N([H])C(=O)C([H])([H])C3([H])[H])c([H])c2[H])c([H])c1[H],0.0
[H]c1c([H])c([H])c(N2C(=O)N([H])C(=O)C([H])([H])C2([H])[H])c(C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(Br)c([H])c2[H])c1[H],1.0
[H]c1c([H])c([H])c(N2C(=O)N([H])C(=O)C([H])([H])C2([H])[H])c(C(=O)N([H])C([H])([H])C([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])c1[H],0.0
[H]c1c([H])c([H])c(N2C(=O)N([H])C(=O)C([H])([H])C2([H])[H])c(C(=O)N([H])C([H])([H])[C@@]([H])(C(=O)N([H])[H])N([H])C(=O)C([H])([H])C2([H])c3c([H])c(OC([H])([H])[H])c([H])c([H])c3C(=O)C2([H])[H])c1[H],1.0
[H]c1c([H])c([H])c(N2C(=O)N([H])C(=O)C([H])([H])C2([H])[H])c(C(=O)N([H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])C2([H])c3c([H])c(OC([H])([H])[H])c([H])c([H])c3C(=O)C2([H])[H])c1[H],0.0
[H]c1c([H])c([H])c(N2C(=O)N([H])C(=O)C([H])([H])C2([H])[H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])C3([H])c4c([H])c(OC([H])([H])[H])c([H])c([H])c4C(=O)C3([H])[H])C([H])([H])C2([H])[H])c1[H],1.0
[H]c1nc2c([H])c(-c3c([H])c([H])c([H])c([H])c3[H])n([H])c(=O)c2c([H])c1[H],0.0
[H]c1nc([H])c2c(=O)n([H])c(-c3c([H])c([H])c([H])c([H])c3[H])c([H])c2c1[H],0.0
[H]c1nc([H])c2c([H])c(-c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])n([H])c(=O)c2c1[H],1.0
[H]c1c([H])c([H])c(-c2c([H])c3c(c(=O)n2[H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])[H])c([H])c1[H],1.0
[H]c1c([H])c(-c2c([H])c3c(c(=O)n2[H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(F)(F)F)c([H])c([H])c1-c1c([H])c2c(c(=O)n1[H])C([H])([H])C([H])([H])C([H])([H])N2C([H])([H])[H],1.0
[H]c1c([H])c(-c2c([H])c3c(c(=O)n2[H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])[H])c([H])c([H])c1Cl,1.0
[H]c1c([H])c(-c2c([H])c3c(c(=O)n2[H])C([H])([H])C([H])([H])C([H])([H])N3C([H])([H])[H])c([H])c([H])c1Br,1.0
[H]c1c([H])c([H])c2c(c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])N2[H],1.0
[H]c1c([H])c([H])c2c(c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])N2[H],1.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])N2[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])N2[H],1.0
[H]c1c([H])c([H])c2c(c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])N2[H],1.0
[H]c1c([H])c([H])c2c(c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])N2[H],0.0
[H]c1c([H])c([H])c2c(c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(Cl)c([H])c1[H])N2[H],1.0
[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c(C3([H])N([H])C(=O)c4c([H])c([H])c([H])c([H])c4N3[H])c([H])c2[H])c([H])c1[H],0.0
[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c([H])c(C3([H])N([H])C(=O)c4c([H])c([H])c([H])c([H])c4N3[H])c2[H])c([H])c1[H],0.0
[H]c1c([H])c([H])c(C([H])([H])Oc2c([H])c([H])c([H])c([H])c2C2([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3N2[H])c([H])c1[H],1.0
[H]c1c([H])c([H])c(C2([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3N2[H])c(F)c1[H],0.0
[H]c1c([H])c([H])c2c(c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])N2[H],0.0
[H]c1c([H])c([H])c(C2([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3N2[H])c(Cl)c1[H],0.0
[H]c1c([H])c([H])c(C2([H])N([H])C(=O)c3c([H])c([H])c([H])c([H])c3N2[H])c([H])c1[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(OC([H])([H])[H])c([H])c1[H])N2[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(C([H])([H])[H])c([H])c1[H])N2[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(Cl)c([H])c1[H])N2[H],1.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(OC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c([H])c1[H])N2[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c([H])c(OC([H])([H])c3c([H])c([H])c([H])c([H])c3[H])c1[H])N2[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c([H])c([H])c1OC([H])([H])c1c([H])c([H])c([H])c([H])c1[H])N2[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c([H])c([H])c1F)N2[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c([H])c([H])c1C([H])([H])[H])N2[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c([H])c([H])c1Cl)N2[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c([H])c([H])c1[H])N2[H],0.0
[H]Oc1nc(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])c3F)C([H])([H])C2([H])[H])nc(C([H])([H])[H])c1C([H])([H])C([H])([H])C([H])([H])[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(Cl)c([H])c1Cl)N2C([H])([H])[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c1[H])N2C([H])([H])[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(N([H])C(=O)C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1[H])N2C([H])([H])[H],0.0
[H]c1nc2c(c([H])c1[H])C(=O)N([H])C([H])(c1c([H])c([H])c(N([H])C(=O)C3([H])C([H])([H])C([H])([H])C3([H])[H])c([H])c1[H])N2C([H])([H])[H],0.0
[H]Oc1nc(N2C([H])([H])C([H])([H])N(c3c([H])c([H])c([H])c([H])c3F)C([H])([H])C2([H])[H])nc(C([H])([H])[H])c1C([H])([H])C([H])([H])[H],1.0
[H]n1c(N2C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C2([H])[H])nc2c(c1=O)C([H])([H])C([H])([H])C([H])([H])C2([H])[H],1.0
[H]c1nc([H])c([H])c(C([H])([H])N2C([H])([H])C([H])([H])N(c3nc4c(c(=O)n3[H])C([H])([H])C([H])([H])C([H])([H])C4([H])[H])C([H])([H])C2([H])[H])c1[H],1.0
[H]Oc1nc2c(c([H])c1C#N)C([H])([H])OC([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C2([H])[H],0.0
[H]c1c([H])c(-c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Cl,1.0
[H]c1nc2c3c(n([H])c(=O)c2c([H])c1[H])C([H])([H])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])OC3([H])[H],1.0
[H]c1nc(N2C([H])([H])C([H])([H])N(C(=O)c3c([H])c([H])c([H])c(C([H])([H])c4nn([H])c(=O)c5c([H])c([H])c([H])c([H])c45)c3[H])C([H])([H])C2([H])[H])c(C#N)c([H])c1[H],1.0
[H]c1c([H])c(C([H])([H])c2nn([H])c(=O)c3c([H])c([H])c([H])c([H])c23)c([H])c(C(=O)N2C([H])([H])C([H])([H])N(C(=O)C3([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1F,0.0
[H]c1oc(C(=O)N([H])c2c([H])c([H])c(C(=O)N([H])C([H])([H])C3(c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c(Cl)c2[H])c([H])c1[H],0.0
[H]c1c(C(=O)N([H])c2c([H])c([H])c(C(=O)N([H])C([H])([H])C3(c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])oc(C([H])([H])[H])c1[H],0.0
[H]c1c([H])c(C(=O)N([H])c2c([H])c([H])c(C(=O)N([H])C([H])([H])C3(c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c(Cl)c2[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1nc(C([H])([H])[H])oc1C(=O)N([H])c1c([H])c([H])c(C(=O)N([H])C([H])([H])C2(c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c(Cl)c1[H],0.0
[H]c1nc([H])c([H])c(N(C(=O)c2c([H])c([H])c(N([H])C(=O)c3c([H])c([H])c(OC([H])([H])[H])c([H])c3[H])c([H])c2[H])c2c([H])c([H])c([H])c([H])c2Cl)n1,1.0
[H]c1oc(C(=O)N([H])c2c([H])c([H])c(C(=O)N([H])C([H])([H])C3(c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])C([H])([H])C([H])([H])OC([H])([H])C3([H])[H])c([H])c2[H])c([H])c1[H],0.0
[H]c1nn(C([H])(C([H])([H])[H])C([H])([H])[H])c([H])c1C(=O)C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c2nc3c(c([H])c([H])n3C([H])([H])[H])c(=O)n2[H])C([H])([H])C1([H])[H],1.0
[H]c1c([H])c(OC2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c3nn4c(C([H])([H])[H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1C#N,1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c3nc4c(C([H])([H])[H])sc([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])[H],1.0
[H]c1nc(OC([H])([H])[H])c([H])c([H])c1C(=O)C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c2c([H])n3c([H])c(F)c([H])c3c(=O)n2[H])C([H])([H])C1([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c3c([H])n4c([H])c(F)c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])C([H])([H])C([H])([H])c3c([H])n4c(C([H])([H])[H])c([H])c([H])c4c(=O)n3[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]Oc1nc(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])nc2c(OC([H])([H])[H])c([H])c([H])c([H])c12,1.0
[H]Oc1nc(-c2c([H])c([H])c([H])c([H])c2[H])nc2c([H])c([H])c([H])c([H])c12,0.0
[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1nc2c([H])c([H])c([H])c([H])c2c(=O)n1[H],1.0
[H]c1c([H])c(-c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Br,1.0
[H]Oc1nc(-c2c([H])c([H])c(F)c([H])c2[H])nc2c([H])c([H])c([H])c([H])c12,0.0
[H]c1c([H])c([N+](=O)[O-])c([H])c([H])c1-c1nc2c([H])c([H])c([H])c([H])c2c(=O)n1[H],1.0
[H]c1c([H])c(N([H])[H])c([H])c([H])c1-c1nc2c([H])c([H])c([H])c([H])c2c(=O)n1[H],1.0
[H]Oc1nc(-c2c([H])c([H])c(OC([H])([H])[H])c([H])c2[H])nc2c([H])c([H])c([H])c([H])c12,1.0
[H]Oc1c([H])c([H])c(-c2nc3c([H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c1[H],1.0
[H]c1c([H])c([H])c(C([H])([H])OC(=O)N([H])C([H])([H])c2c([H])c([H])c(-c3nc4c([H])c([H])c([H])c([H])c4c(=O)n3[H])c([H])c2[H])c([H])c1[H],1.0
[H]Oc1nc(-c2c([H])c([H])c([H])c([H])c2[H])nc2c(OC([H])([H])[H])c([H])c([H])c([H])c12,0.0
[H]c1c([H])c(C([H])([H])[H])c([H])c([H])c1-c1nc2c(OC([H])([H])[H])c([H])c([H])c([H])c2c(=O)n1[H],1.0
[H]Oc1nc(-c2c([H])c([H])c(C(F)(F)F)c([H])c2[H])nc2c(OC([H])([H])[H])c([H])c([H])c([H])c12,1.0
[H]c1c([H])c(-c2nc3c(OC([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Cl,1.0
[H]c1c([H])c(-c2nc3c(OC([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1Br,1.0
[H]c1c([H])c(-c2nc3c(OC([H])([H])[H])c([H])c([H])c([H])c3c(=O)n2[H])c([H])c([H])c1F,1.0
[H]Oc1nc(-c2c([H])c([H])c([N+](=O)[O-])c([H])c2[H])nc2c(OC([H])([H])[H])c([H])c([H])c([H])c12,1.0
[H]Oc1nc(-c2c([H])c([H])c(N([H])[H])c([H])c2[H])nc2c(OC([H])([H])[H])c([H])c([H])c([H])c12,0.0
[H]Oc1c([H])c([H])c([H])c2c(O[H])nc(-c3c([H])c([H])c([H])c([H])c3[H])nc12,1.0
[H]Oc1c([H])c([H])c([H])c2c(=O)n([H])c(-c3c([H])c([H])c(C([H])([H])[H])c([H])c3[H])nc12,1.0
[H]Oc1c([H])c([H])c([H])c2c(O[H])nc(-c3c([H])c([H])c(C(F)(F)F)c([H])c3[H])nc12,1.0
[H]Oc1c([H])c([H])c([H])c2c(=O)n([H])c(-c3c([H])c([H])c(Cl)c([H])c3[H])nc12,1.0
[H]Oc1c([H])c([H])c([H])c2c(=O)n([H])c(-c3c([H])c([H])c(Br)c([H])c3[H])nc12,1.0
[H]Oc1c([H])c([H])c([H])c2c(=O)n([H])c(-c3c([H])c([H])c(F)c([H])c3[H])nc12,1.0
[H]Oc1c([H])c([H])c([H])c2c(O[H])nc(-c3c([H])c([H])c([N+](=O)[O-])c([H])c3[H])nc12,1.0
[H]Oc1c([H])c([H])c([H])c2c(O[H])nc(-c3c([H])c([H])c(N([H])[H])c([H])c3[H])nc12,1.0
[H]Oc1c([H])c([H])c(-c2nc(O[H])c3c([H])c([H])c([H])c(O[H])c3n2)c([H])c1[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@@]3([H])C(=O)N(C([H])([H])C([H])([H])C4([H])N([H])C(=O)C5=C(N4[H])C([H])([H])C([H])([H])OC5([H])[H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])C([H])([H])C4([H])N([H])C(=O)C5=C(N4[H])C([H])([H])C([H])([H])OC5([H])[H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(Cl)c([N+]#[C-])c(C([H])([H])N2C(=O)C([H])(N3C([H])([H])C([H])([H])C([H])(C(=O)c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c1[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C([H])([H])N2C(=O)C([H])(N3C([H])([H])C([H])([H])C([H])(C(=O)c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c(C#N)c1Cl,1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5c(c([H])nn5C([H])([H])[H])c(=O)n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1sc2c(=O)n([H])c(C([H])([H])N3C(=O)C([H])(N4C([H])([H])C([H])([H])C([H])(C(=O)c5c([H])c([H])c(OC([H])([H])[H])c([H])c5[H])C([H])([H])C4([H])[H])C([H])([H])C3([H])[H])nc2c1[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5sc(C([H])([H])[H])c([H])c5c(=O)n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1Cl,1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1F,0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@@]3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])[H],1.0
[H]c1c([H])c2c(c([H])c1OC([H])([H])[H])C([H])([H])C1(C2=O)C([H])([H])C([H])([H])N(C2([H])C(=O)N(C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],1.0
[H]c1c([H])c2c(c([H])c1OC([H])([H])[H])C([H])([H])C1(C2=O)C([H])([H])C([H])([H])N([C@@]2([H])C(=O)N(C([H])([H])c3nc4c(c(=O)n3[H])C([H])([H])OC([H])([H])C4([H])[H])C([H])([H])C2([H])[H])C([H])([H])C1([H])[H],0.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])OC([H])([H])C5([H])[H])C([H])([H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5c(c(=O)n4[H])C([H])([H])C([H])([H])C5([H])[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1nc(C([H])([H])N2C(=O)C([H])(N3C([H])([H])C([H])([H])C([H])(C(=O)c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])n([H])c(=O)c1[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc(C([H])([H])[H])c([H])c(=O)n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc(C([H])([H])C([H])([H])[H])c([H])c(=O)n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1nc(C([H])([H])N2C(=O)C([H])(N3C([H])([H])C([H])([H])C([H])(C(=O)c4c([H])c([H])c(OC([H])([H])[H])c([H])c4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])n([H])c(=O)c1C([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc(C([H])([H])[H])c(C([H])([H])[H])c(=O)n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])c4nc5c([H])c([H])c([H])c([H])c(=O)c5n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c([H])c([H])c([H])c([H])c(=O)c5n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@@]3([H])C(=O)N(C([H])([H])c4nc5c([H])c([H])c([H])c([H])c(=O)c5n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c(C([H])([H])[H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])c4nc5c([H])c([H])c([H])c([H])c(=O)c5n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@@]3([H])C(=O)N(C([H])([H])c4nc5c([H])c([H])c([H])c([H])c(=O)c5n4[H])C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N(C3([H])C(=O)N(C([H])([H])C(=O)N([H])c4nnc5n4C([H])([H])C([H])([H])S5)C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
[H]c1c([H])c(C(=O)C2([H])C([H])([H])C([H])([H])N([C@]3([H])C(=O)N(C([H])([H])C(=O)N([H])c4nnc5n4C([H])([H])C([H])([H])S5)C([H])([H])C3([H])[H])C([H])([H])C2([H])[H])c([H])c([H])c1OC([H])([H])[H],1.0
